freq,stk_flow,sitc06,currency,partner,geo\TIME_PERIOD	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,EXP,ARM,MIO_EUR,EXT_EU27_2020,RO	3.153 	3.509 	5.184 	4.948 	5.007 	4.463 	4.442 	5.068 	5.643 	5.952 	6.652 	7.075 	7.954 	6.889 	5.736 	27.555 
A,EXP,ARM,MIO_EUR,EXT_EU27_2020,SE	181.863 	186.547 	258.06 	68.271 	56.779 	24.526 	44.726 	42.42 	43.853 	45.829 	48.733 	41.763 	82.689 	40.815 	70.937 	109.661 
A,EXP,ARM,MIO_EUR,EXT_EU27_2020,SI	1.81 	12.986 	3.322 	2.225 	2.114 	3.498 	2.975 	4.246 	6.437 	13.612 	13.442 	20.836 	13.561 	10.283 	28.555 	: 
A,EXP,ARM,MIO_EUR,EXT_EU27_2020,SK	22.376 	11.378 	17.282 	18.903 	11.055 	19.047 	21.51 	42.765 	72.735 	53.312 	55.249 	30.263 	46.552 	56.391 	76.461 	294.805 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,AT	60.798 	74.541 	161.119 	97.695 	114.201 	102.54 	52.084 	53.707 	72.657 	78.465 	94.764 	91.047 	133.108 	106.706 	143.435 	154.963 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,BE	111.969 	115.736 	117.932 	106.441 	106.19 	126.583 	117.871 	101.179 	136.253 	46.868 	107.603 	61.396 	65.95 	145.762 	188.236 	73.229 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,BG	: 	: 	: 	: 	: 	: 	: 	: 	0 	0.001 	0 	0 	0 	0 	: 	: 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,CH	: 	: 	: 	: 	: 	: 	: 	: 	174.063 	168.926 	169.981 	287.343 	463.974 	471.324 	383.276 	419.649 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,CY	1.323 	2.673 	1.646 	1.626 	2.188 	2.577 	1.684 	1.065 	0.787 	1.722 	1.291 	1.553 	0.827 	0.51 	0.445 	0.151 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,CZ	23.767 	26.764 	22.101 	22.227 	25.404 	27.582 	31.133 	38.045 	46.794 	61.091 	69.125 	73.889 	68.733 	64.202 	83.114 	92.622 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,DE	161.878 	166.278 	162.351 	162.158 	162.472 	171.857 	184.775 	171.657 	188.225 	207.438 	201.803 	213.691 	204.737 	217.478 	240.301 	303.632 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,DK	12.292 	18.483 	21.466 	23.27 	16.289 	17.877 	20.232 	17.503 	26.829 	35.351 	29.045 	23.878 	31.582 	24.717 	21.29 	29.037 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,EE	0.222 	0.015 	0.005 	0.338 	0.558 	0.544 	0.521 	0.314 	0.484 	0.758 	1.986 	2.257 	2.423 	2.393 	6.737 	10.844 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,EL	0.745 	0.855 	0.772 	0.877 	10.703 	13.244 	17.244 	12.053 	12.244 	10.538 	11.008 	10.46 	13.365 	10.689 	12.966 	13.614 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,ES	59.735 	58.972 	52.569 	60.281 	49.592 	29.594 	34.398 	31.907 	39.465 	47.528 	74.038 	84.837 	100.549 	89.018 	113.755 	166.546 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,EU27_2020	1143.064 	1231.147 	1123.241 	925.352 	849.103 	815.372 	934.276 	850.685 	870.799 	850.386 	1027.92 	995.533 	1060.102 	1148.951 	1365.211 	1578.103 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,FI	41.246 	68.775 	42.193 	35.5 	17.741 	19.361 	175.575 	147.007 	25.381 	26.104 	25.565 	39.996 	56.177 	28.166 	35.322 	91.279 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,FR	224.257 	215.453 	163.697 	165.228 	132.257 	67.619 	44.822 	40.764 	43.073 	41.39 	43.982 	36.735 	36.533 	31.779 	41.633 	49.048 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,HR	0.073 	0.104 	0.27 	0.225 	0.187 	0.394 	1.671 	0.984 	2.613 	1.783 	2.142 	2.03 	2.8 	1.702 	3.98 	10.545 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,HU	9.506 	9.646 	6.348 	5.18 	4.806 	12.767 	11.843 	10.793 	13.564 	16.117 	23.297 	18.449 	20.381 	18.718 	14.753 	27.831 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,IE	0.105 	0.06 	0.177 	0.073 	0.047 	0.057 	0.059 	0.092 	0.062 	0.032 	0.175 	0.07 	0.082 	0.013 	0.012 	0.05 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.002 	0.003 	0.001 	0.039 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,IT	145.054 	129.319 	106.683 	173.985 	138.389 	116.687 	145.77 	128.585 	130.286 	142.936 	150.486 	135.176 	138.844 	134.702 	156.668 	202.561 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,LT	2.07 	1.888 	1.797 	3.101 	3.536 	4.926 	4.685 	0.274 	1.3 	2.556 	5.039 	5.059 	6.051 	9.411 	10.245 	9.37 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,LU	0.399 	0.132 	0.099 	0.035 	0.151 	1.481 	0.519 	1.348 	0.728 	0.942 	0.951 	0.495 	0.265 	0.314 	0.563 	7.84 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,LV	0 	: 	0 	0.001 	0.247 	0.159 	0.212 	0.381 	0.156 	0.276 	0.769 	0.992 	0.601 	0.074 	1.302 	2.1 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,MT	0.016 	: 	0.012 	0.009 	: 	0.037 	0.002 	: 	: 	0.022 	: 	0.064 	0.023 	0.049 	: 	: 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,NL	4.087 	3.026 	3.755 	5.975 	4.807 	41.761 	20.671 	12.817 	27.79 	33.979 	43.386 	30.589 	44.295 	106.142 	109.953 	121.282 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,NO	: 	: 	: 	: 	: 	: 	: 	: 	91.608 	75.472 	57.944 	51.416 	34.567 	53.159 	76.25 	52.839 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,PL	0.931 	7.849 	4.217 	7.864 	8.183 	12.163 	16.347 	20.909 	30.551 	29.514 	62.301 	33.722 	13.565 	51.563 	52.922 	31.578 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,PT	17.025 	17.223 	17.5 	19.82 	15.358 	15.24 	18.962 	16.472 	19.735 	13.972 	17.004 	15.988 	17.667 	16.138 	18.268 	22.759 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,RO	: 	: 	0.295 	0.122 	0.059 	3.36 	7.921 	8.43 	0.089 	1.621 	0.136 	0.152 	0.388 	1.107 	1.041 	0.999 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,SE	258.659 	303.24 	222.414 	21.703 	14.285 	16.707 	15.552 	17.281 	20.487 	22.488 	19.709 	30.21 	33.019 	32.385 	44.693 	46.485 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,SI	0.81 	3.154 	2.48 	3.171 	7.224 	5.752 	4.217 	4.095 	5.398 	5.158 	7.667 	7.323 	6.708 	7.401 	12.249 	: 
A,EXP,ARM,MIO_EUR,INT_EU27_2020,SK	6.097 	6.962 	11.344 	8.445 	14.228 	4.502 	5.506 	13.024 	25.85 	21.735 	34.647 	75.476 	61.429 	47.812 	51.328 	109.738 
A,EXP,ARM,MIO_EUR,WORLD,AT	207.573 	273.742 	441.307 	303.064 	298.779 	387.347 	571.349 	443.317 	366.725 	456.226 	473.762 	375.523 	409.803 	521.724 	640.991 	637.619 
A,EXP,ARM,MIO_EUR,WORLD,BE	305.398 	360.698 	376.9 	284.055 	265.599 	366.989 	430.38 	387.188 	381.216 	69.025 	435.011 	543.067 	841.597 	1096.407 	972.245 	179.171 
A,EXP,ARM,MIO_EUR,WORLD,BG	: 	: 	: 	: 	: 	0.001 	: 	0.002 	0.001 	0.002 	0 	0.001 	0.006 	0 	: 	: 
A,EXP,ARM,MIO_EUR,WORLD,CH	: 	: 	: 	: 	: 	: 	: 	: 	285.814 	262.576 	262.888 	364.319 	557.549 	713.067 	551.659 	745.392 
A,EXP,ARM,MIO_EUR,WORLD,CY	5.431 	6.383 	6.273 	6.3 	9.145 	8.485 	6.565 	6.772 	7.338 	5.564 	5.121 	6.022 	6.017 	4.158 	6.743 	5.923 
A,EXP,ARM,MIO_EUR,WORLD,CZ	62.557 	68.182 	66.606 	73.614 	78.206 	95.433 	124.294 	127.899 	153.29 	179.483 	193.556 	209.497 	206.771 	231.67 	303.119 	290.115 
A,EXP,ARM,MIO_EUR,WORLD,DE	343.438 	365.111 	370.908 	390.768 	389.003 	444.564 	494.833 	414.007 	434.445 	499.167 	456.826 	440.361 	438.155 	458.44 	583.644 	664.963 
A,EXP,ARM,MIO_EUR,WORLD,DK	38.515 	46.923 	45.416 	50.202 	47.588 	68.842 	62.198 	39.74 	44.386 	51.863 	50.487 	50.517 	56.699 	48.198 	49.729 	60.212 
A,EXP,ARM,MIO_EUR,WORLD,EE	1.52 	0.534 	0.858 	1.311 	1.475 	2.266 	1.722 	1.408 	1.806 	2.152 	3.432 	4.047 	3.852 	4.265 	11.721 	42.531 
A,EXP,ARM,MIO_EUR,WORLD,EL	3.243 	2.462 	5.531 	3.987 	13.991 	15.107 	19.975 	13.624 	13.22 	13.073 	14.906 	13.179 	16.678 	17.225 	15.633 	17.388 
A,EXP,ARM,MIO_EUR,WORLD,ES	149.444 	152.355 	146.479 	156.624 	180.257 	119.491 	181.122 	175.441 	189.362 	177.717 	482.071 	587.536 	490.777 	535.01 	862.341 	623.268 
A,EXP,ARM,MIO_EUR,WORLD,EU27_2020	2636.097 	2905.383 	3045.484 	2488.094 	2257.737 	2493.815 	3190.699 	2907.575 	2898.189 	2944.802 	3462.039 	3577.997 	3841.629 	4317.838 	5255.681 	5770.215 
A,EXP,ARM,MIO_EUR,WORLD,FI	64.001 	95.061 	76.664 	62.831 	49.951 	58.342 	231.045 	201.914 	83.191 	81.505 	78.072 	92.782 	115.29 	81.197 	110.471 	181.185 
A,EXP,ARM,MIO_EUR,WORLD,FR	321.415 	325.143 	274.564 	270.031 	202.361 	130.121 	101.584 	103.992 	143.937 	131.805 	99.87 	110.188 	107.905 	111.005 	104.703 	109.109 
A,EXP,ARM,MIO_EUR,WORLD,HR	29.536 	30.278 	47.165 	40.166 	45.554 	71.033 	107.899 	106.093 	92.329 	198.993 	107.391 	120.835 	57.752 	109.949 	136.026 	156.855 
A,EXP,ARM,MIO_EUR,WORLD,HU	19.428 	15.164 	13.788 	14.839 	10.909 	23.273 	23.145 	23.22 	25.416 	27.686 	43.259 	32.214 	45.862 	48.467 	51.45 	63.804 
A,EXP,ARM,MIO_EUR,WORLD,IE	2.274 	0.871 	1.483 	1.11 	1.286 	1.48 	0.72 	0.941 	1.338 	0.942 	8.085 	7.596 	1.587 	0.204 	0.313 	0.219 
A,EXP,ARM,MIO_EUR,WORLD,IS	: 	: 	: 	: 	: 	: 	: 	: 	0.006 	0.004 	0 	0.01 	0.041 	0.005 	0.018 	0.054 
A,EXP,ARM,MIO_EUR,WORLD,IT	446.885 	453.213 	454.551 	535.917 	445.691 	471.784 	571.143 	551.28 	534.241 	557.412 	532.452 	528.607 	519.976 	517.264 	726.281 	876.028 
A,EXP,ARM,MIO_EUR,WORLD,LT	5.502 	6.917 	4.305 	7.123 	6.402 	8.05 	8.618 	4.163 	6.69 	11.025 	44.419 	11 	9.843 	14.786 	14.731 	19.602 
A,EXP,ARM,MIO_EUR,WORLD,LU	0.426 	0.221 	0.141 	0.096 	1.006 	2.111 	0.792 	1.482 	1.041 	0.984 	0.953 	0.509 	0.304 	0.529 	0.588 	7.871 
A,EXP,ARM,MIO_EUR,WORLD,LV	0.023 	0.349 	1.069 	1.16 	1.575 	2.75 	2.871 	2.03 	0.552 	0.722 	1.214 	1.665 	1.449 	0.262 	1.888 	8.625 
A,EXP,ARM,MIO_EUR,WORLD,MT	0.025 	0.015 	0.147 	0.419 	3.363 	3.502 	1.969 	2.183 	0.982 	0.416 	0.181 	0.439 	0.126 	0.059 	0.362 	0.069 
A,EXP,ARM,MIO_EUR,WORLD,NL	8.344 	3.414 	4.447 	16.69 	30.068 	64.164 	46.504 	50.579 	66.154 	73.686 	81.099 	71.906 	85.261 	164.316 	189.237 	205.939 
A,EXP,ARM,MIO_EUR,WORLD,NO	: 	: 	: 	: 	: 	: 	: 	: 	267.969 	206.368 	318.013 	250.873 	188.52 	251.641 	292.304 	409.332 
A,EXP,ARM,MIO_EUR,WORLD,PL	111.824 	130.213 	126.839 	92.838 	26.267 	27.063 	46.191 	54.247 	109.499 	183.073 	112.122 	110.127 	121.395 	100.09 	124.114 	958.438 
A,EXP,ARM,MIO_EUR,WORLD,PT	34.526 	40.36 	59.663 	47.162 	38.509 	39.762 	48.931 	58.722 	60.539 	52.575 	51.517 	47.28 	52.225 	49.532 	58.351 	72.038 
A,EXP,ARM,MIO_EUR,WORLD,RO	3.153 	3.509 	5.479 	5.07 	5.066 	7.823 	12.362 	13.499 	5.733 	7.573 	6.788 	7.228 	8.342 	7.996 	6.777 	28.554 
A,EXP,ARM,MIO_EUR,WORLD,SE	440.522 	489.786 	480.474 	89.974 	71.064 	41.233 	60.278 	59.701 	64.34 	68.317 	68.442 	71.973 	115.708 	73.199 	115.63 	156.145 
A,EXP,ARM,MIO_EUR,WORLD,SI	2.62 	16.14 	5.802 	5.396 	9.338 	9.25 	7.192 	8.342 	11.835 	18.77 	21.108 	28.159 	20.269 	17.684 	40.804 	: 
A,EXP,ARM,MIO_EUR,WORLD,SK	28.473 	18.34 	28.626 	27.347 	25.284 	23.549 	27.016 	55.79 	98.585 	75.047 	89.896 	105.739 	107.981 	104.203 	127.789 	404.543 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,AT	111.118 	108.097 	106.666 	129.056 	182.071 	197.155 	141.896 	120.231 	121.075 	120.906 	114.63 	128.343 	122.406 	126.039 	123.264 	198.251 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,BE	499.709 	726.392 	489.865 	532.859 	573.698 	709.25 	765.626 	759.091 	838.25 	878.94 	948.201 	937.177 	899.664 	868.582 	888.956 	1138.324 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,BG	5.551 	6.08 	7.313 	10.251 	10.862 	11.623 	10.501 	12.753 	18.148 	21.831 	26.797 	26.412 	30.062 	38.132 	34.124 	22.609 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,CH	3.97 	6.97 	5.858 	10.246 	10.566 	10.249 	7.444 	5.676 	633.11 	557.299 	399.316 	357.616 	355.584 	301.125 	339.15 	355.944 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,CY	0.416 	1.175 	1.367 	2.108 	1.235 	1.391 	0.649 	0.827 	0.704 	0.649 	0.826 	2.602 	0.579 	0.178 	0.74 	2.247 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,CZ	26.817 	38.73 	31.888 	45.592 	49.239 	58.568 	50.01 	39.959 	53.354 	46.251 	36.859 	49.45 	62.153 	42.684 	49.756 	54.551 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,DE	1988.566 	2220.353 	2939.377 	3416.322 	3887.358 	4210.206 	3782.585 	3664.895 	3829.799 	3858.236 	4023.638 	3958.06 	3831.601 	3573.745 	4319.182 	5520.759 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,DK	66.602 	78.29 	67.746 	99.883 	107.137 	118.897 	138.007 	138.19 	147.885 	99.67 	130.877 	122.213 	139.875 	143.227 	112.056 	108.242 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,EE	5.695 	6.181 	5.552 	5.554 	44.71 	33.412 	26.303 	23.541 	23.363 	17.941 	25.174 	27.524 	20.761 	21.021 	36.559 	43.835 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,EL	39.072 	32.646 	31.804 	42.115 	41.013 	42.369 	38.702 	45.867 	41.824 	40.073 	64.131 	78.032 	97.816 	106.873 	114.502 	120.516 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,ES	269.056 	298.483 	223.195 	364.747 	448.244 	523.513 	423.801 	469.175 	490.998 	474.085 	673.568 	583.501 	667.079 	742.835 	752.452 	955.825 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,EU27_2020	7472.682 	8314.468 	7886.476 	9164.773 	10007.474 	10258.983 	9174.545 	9147.914 	9768.684 	9365.23 	10213.24 	10001.189 	10744.713 	10610.571 	11569.376 	14881.974 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,FI	7.172 	7.686 	5.994 	5.461 	8.079 	7.979 	9.392 	7.89 	6.234 	6.052 	8.693 	15.441 	23.617 	56.464 	44.964 	12.328 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,FR	2322.909 	2783.431 	2109.497 	2443.427 	2426.818 	2275.444 	1950.473 	2078.393 	2215.436 	1896.578 	1998.023 	1812.876 	2371.67 	2428.15 	2462.029 	2865.68 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,HR	7.015 	8.356 	7.011 	6.627 	8.145 	5.231 	5.682 	8.754 	9.464 	9.546 	9.803 	10.209 	8.449 	14.897 	10.725 	11.357 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,HU	58.277 	66.472 	51.721 	60.208 	64.588 	72.972 	71.863 	63.9 	92.118 	115.269 	215.037 	182.43 	199.364 	227.526 	220.809 	386.417 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,IE	26.52 	34.856 	21.936 	25.144 	27.115 	27.027 	28.547 	33.467 	38.007 	53.524 	62.979 	72.292 	85.774 	87.708 	94.111 	456.581 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,IS	: 	: 	0.241 	0.555 	0.38 	0.432 	0.036 	: 	: 	0 	0.232 	2.041 	15.734 	7.677 	0.238 	0.071 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,IT	465.264 	512.964 	347.91 	399.846 	495.644 	387.23 	370.13 	336.272 	378.601 	381.737 	389.872 	378.573 	386.384 	390.307 	488.655 	581.977 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,LT	50.867 	49.461 	54.894 	53.516 	33.039 	50.715 	68.851 	56.237 	87.226 	83.584 	105.759 	132.663 	148.415 	119.516 	129.433 	112.415 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,LU	0.059 	0.136 	0.47 	0.272 	0.167 	0.107 	0.122 	0.211 	0.24 	0.324 	0.324 	0.553 	0.273 	0.537 	0.629 	0.345 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,LV	0.917 	1.495 	1.618 	1.733 	2.316 	4.097 	2.949 	3.342 	3.826 	4.693 	6.782 	6.604 	7.197 	8.543 	13.399 	4.385 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,MT	0.297 	0.212 	0.355 	0.378 	0.437 	0.485 	1.293 	0.688 	0.556 	0.047 	0.355 	0.298 	0.132 	0.245 	0.13 	0.108 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,NL	1420.702 	1227.094 	1281.461 	1401.343 	1467.195 	1380.029 	1083.264 	1132.809 	1210.19 	1084.616 	1124.302 	1211.314 	1347.481 	1312.4 	1352.283 	1893.752 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,NO	96.498 	115.577 	120.621 	149.249 	227.439 	105.374 	80.399 	113.165 	13.885 	204.429 	13.044 	22.535 	24.801 	21.977 	46.175 	137.336 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,PL	30.271 	32.793 	32.177 	41.918 	45.636 	60.635 	61.333 	57.795 	69.431 	70.564 	97.864 	96.556 	107.316 	111.933 	130.009 	167.762 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,PT	14.417 	12.762 	10.468 	14.677 	11.456 	15.587 	22.076 	23.894 	22.496 	20.779 	24.6 	27.801 	39.041 	45.847 	63.78 	62.03 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,RO	6.248 	6.245 	5.217 	4.664 	6.451 	5.978 	7.623 	10.727 	12.852 	16.927 	36.873 	44.33 	47.225 	42.856 	45.099 	71.351 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,SE	28.823 	30.392 	26.953 	32.369 	34.379 	34.816 	91.949 	36.482 	32.295 	34.18 	58.892 	69.112 	74.273 	72.32 	53.944 	50.991 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,SI	9.934 	12.655 	14.838 	17.66 	24.085 	17.49 	14.502 	16.067 	18.779 	22.789 	23.41 	23.493 	23.427 	25.438 	24.869 	32.136 
A,EXP,CHE,MIO_EUR,EXT_EU27_2020,SK	10.39 	11.032 	9.183 	7.044 	6.356 	6.778 	6.419 	6.456 	5.533 	5.44 	4.972 	3.33 	2.679 	2.568 	2.914 	7.202 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,AT	196.841 	236.062 	234.17 	251.188 	373.102 	342.337 	312.209 	337.522 	372.616 	367.868 	344.457 	305.215 	333.42 	392.821 	444.343 	535.316 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,BE	1415.349 	1508.771 	1573.961 	1466.823 	1662.626 	1532.229 	1474.86 	1651.411 	1734.223 	1803.294 	1880.194 	2072.04 	1885.212 	1688.672 	1976.053 	2522.129 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,BG	6.481 	8.916 	8.188 	7.053 	9.271 	11.201 	21.024 	18.996 	24.817 	17.261 	27.293 	30.214 	34.843 	41.906 	43.741 	44.951 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,CH	97.394 	85.494 	33.081 	57.67 	72.596 	71.375 	62.745 	32.086 	663.719 	519.631 	325.867 	306.782 	307.123 	262.222 	294.838 	276.217 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,CY	0.006 	0 	0.073 	0.377 	0.312 	0.368 	0.09 	0.044 	0.348 	0.013 	0.054 	0.037 	0.011 	0.181 	0.183 	0.331 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,CZ	64.758 	92.363 	71.414 	75.905 	100.453 	96.78 	103.938 	116.522 	125.659 	122.429 	110.975 	148.296 	153.788 	176.253 	185.611 	223.239 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,DE	2722.38 	3072.187 	2719.965 	2719.42 	3139.768 	2982.551 	3025.361 	3248.271 	3365.724 	3152.585 	3096.838 	3030.005 	3182.102 	2941.444 	3029.792 	3726.907 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,DK	219.139 	285.161 	233.471 	245.395 	258.906 	259.199 	297.983 	281.845 	297.859 	294.915 	302.313 	302.46 	305.668 	313.179 	329.224 	293.614 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,EE	7.874 	10.422 	8.188 	11.978 	20.494 	23.688 	18.339 	11.654 	14.577 	12.884 	11.952 	13.926 	18.894 	32.083 	24.647 	36.991 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,EL	53.544 	57.13 	54.246 	66.179 	60.708 	60.714 	39.504 	67.566 	61.302 	60.822 	74.187 	90.327 	104.738 	111.065 	138.057 	176.09 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,ES	509.657 	724.217 	535.858 	628.516 	845.262 	972.506 	1001.832 	1037.164 	1091.574 	1094.557 	1088.856 	1238.187 	1173.657 	1054.887 	1211.743 	1539.703 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,EU27_2020	10403.15 	11849.926 	10716.018 	11364.729 	13052.126 	12652.568 	12506.526 	12854.987 	13590.016 	13384.833 	13599.144 	14434.066 	14369.688 	13716.17 	15828.962 	20243.612 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,FI	8.439 	7.303 	8.423 	10.145 	9.583 	9.323 	10.392 	8.248 	6.666 	8.625 	14.939 	14.639 	13.058 	15.714 	17.111 	20.871 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,FR	2116.594 	2772.015 	2474.414 	2423.741 	2632.191 	2476.803 	2312.257 	2453.104 	2440.74 	2515.996 	2486.386 	2422.226 	2481.932 	2413.313 	2860.327 	3700.62 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,HR	6.179 	11.85 	9.652 	10.64 	14.935 	13.492 	21.468 	24.135 	28.407 	27.112 	23.466 	37.709 	45.314 	53.3 	78.84 	116.106 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,HU	69.244 	95.892 	101.878 	99.763 	137.964 	138.528 	149.293 	200.177 	271.839 	253.764 	381.403 	389.604 	423.034 	518.858 	532.693 	648.222 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,IE	19.466 	52.557 	17.558 	29.389 	41.285 	43.404 	58.177 	63.852 	66.432 	73.086 	96.471 	95.577 	93.959 	103.577 	137.167 	207.895 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,IS	0.002 	: 	0 	0.382 	: 	0.041 	0.002 	0 	0.003 	0.471 	12.366 	3.081 	12.284 	13.101 	53.263 	101.039 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,IT	654.754 	724.4 	653.198 	759.852 	840.543 	756.031 	703.614 	654.087 	672.218 	669.84 	644.275 	622.135 	648.409 	629.14 	753.39 	834.492 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,LT	417.821 	354.692 	299.596 	450.228 	533.432 	512.015 	495.44 	454.747 	349.35 	354.387 	395.619 	486.39 	455.552 	355.012 	452.166 	721.01 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,LU	13.119 	17.265 	15.642 	12.826 	16.295 	22.003 	17.414 	22.096 	22.125 	20.312 	22.971 	26.918 	11.757 	16.094 	16.511 	53.822 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,LV	3.726 	7.658 	3.985 	5.892 	16.878 	24.512 	27.508 	27.854 	24.835 	27.987 	35.814 	37.508 	36.677 	52.776 	47.524 	82.203 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,MT	0.908 	0.848 	0.99 	0.976 	0.982 	0.601 	0.758 	0.853 	0.909 	0.568 	0.634 	0.608 	0.783 	0.582 	0.495 	0.29 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,NL	1470.151 	1369.958 	1358.539 	1691.581 	1844.424 	1905.995 	1864.237 	1539.905 	1861.871 	1697.264 	1734.163 	2156.861 	2050.016 	1850.044 	2440.97 	3107.347 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,NO	133.364 	160.713 	131.971 	214.359 	244.099 	263.624 	255.06 	303.126 	1.473 	323.844 	24.541 	27.743 	12.203 	17.505 	24.069 	115.856 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,PL	148.406 	158.363 	142.991 	182.309 	242.657 	236.096 	282.252 	288.31 	332.355 	380.201 	397.638 	457.177 	455.779 	456.918 	552.679 	846.058 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,PT	65.832 	78.535 	67.994 	65.442 	75.941 	85.101 	99.495 	115.524 	127.739 	135.674 	114.479 	114.148 	134.193 	127.997 	128.68 	154.835 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,RO	13.341 	8.193 	9.042 	13.426 	30.261 	21.201 	47.171 	64.292 	70.182 	78.54 	80.183 	100.737 	113.73 	128.195 	154.483 	206.226 
A,EXP,CHE,MIO_EUR,INT_EU27_2020,SE	148.636 	128.654 	51.485 	64.144 	60.165 	64.827 	61.203 	68.706 	72.914 	66.091 	75.716 	94.376 	82.529 	103.125 	109.947 	173.088 
